,Id,Code,Name,Class,Standard Concept Caption,RC,DRC,Domain,Vocabulary
,44159031,OMOP3035754,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44166398,OMOP3043121,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44186587,OMOP3063310,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41098215,OMOP2296177,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41066703,OMOP2264665,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44167855,OMOP3044578,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41004469,OMOP2202431,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40910804,OMOP2108766,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,41137400,OMOP2335362,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44099831,OMOP1094462,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44073958,OMOP1068589,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44102948,OMOP1097579,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44128913,OMOP1123544,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44125802,OMOP1120433,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44099830,OMOP1094461,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44115753,OMOP1110384,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,44064322,OMOP1058953,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41223180,OMOP2421142,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41004471,OMOP2202433,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40942118,OMOP2140080,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,40879788,OMOP2077750,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,44112632,OMOP1107263,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,44102947,OMOP1097578,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,45307036,44567023610,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45077197,69001202,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,46332247,25021012867,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45097153,781317891,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45368325,264314511,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45048015,10019069250,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45114252,781317895,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45356693,25021012850,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,21063749,OMOP388803,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,21073660,OMOP388811,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,21053896,OMOP388812,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21162013,OMOP388813,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21103025,OMOP388807,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21073659,OMOP388806,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21034214,OMOP388805,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21063750,OMOP388804,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21044128,OMOP388808,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21142259,OMOP388809,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,21112873,OMOP388810,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21152075,OMOP388801,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43274509,OMOP553434,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43258096,OMOP553435,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43268969,OMOP553437,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21152074,OMOP388799,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43258095,OMOP553433,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21103024,OMOP388798,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21103023,OMOP388797,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43263509,OMOP553436,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21024509,OMOP388802,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,45066645,24987041300,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45237261,24987043500,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,42844080,52565011101,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,42844084,52565011312,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44958401,173043500,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,42844081,52565010701,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45299734,173041300,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45117660,24987037934,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,21093138,OMOP388823,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,21152076,OMOP388825,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,21063751,OMOP388826,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21024511,OMOP388824,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21093137,OMOP388818,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,21142260,OMOP388820,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,21034216,OMOP388822,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21073661,OMOP388819,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21044129,OMOP388814,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,21024510,OMOP388816,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,21122491,OMOP388817,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21034215,OMOP388815,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,45096046,409508411,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44857612,409509311,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45232619,409509351,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45300985,409508451,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,36257235,OMOP3108110,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,36275999,OMOP3126874,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,36273745,OMOP3124620,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40107485,563958,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21093135,OMOP388794,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,36892811,OMOP990153,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,36893786,OMOP997066,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,36880171,OMOP994508,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35755980,OMOP2757441,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35751738,OMOP2753199,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35760133,OMOP2761594,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35768475,OMOP2769936,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743443,OMOP2744904,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35747637,OMOP2749098,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35768473,OMOP2769934,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36890835,OMOP998098,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35760132,OMOP2761593,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35760134,OMOP2761595,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743445,OMOP2744906,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35747638,OMOP2749099,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35751739,OMOP2753200,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743444,OMOP2744905,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43149205,OMOP478008,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43204297,OMOP478009,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43204298,OMOP478013,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35409210,OMOP1142795,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35409209,OMOP1142794,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35407157,OMOP1140742,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35412313,OMOP1145898,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35408421,OMOP1142006,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35407904,OMOP1141489,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43160436,OMOP478014,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43160437,OMOP478015,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43138267,OMOP478016,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43149206,OMOP478017,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43215161,OMOP478018,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43149207,OMOP478019,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43204299,OMOP478020,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43171344,OMOP478021,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43182330,OMOP478022,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43193288,OMOP478024,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43160438,OMOP478026,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43215162,OMOP478027,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43171345,OMOP478025,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43182331,OMOP478028,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43193289,OMOP478029,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43215163,OMOP478030,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43204300,OMOP478031,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43149208,OMOP478032,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43149209,OMOP478033,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35746147,OMOP2747608,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35758630,OMOP2760091,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35764309,OMOP2765770,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35743442,OMOP2744903,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35771257,OMOP2772718,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35771256,OMOP2772717,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35772816,OMOP2774277,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35751737,OMOP2753198,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43138268,OMOP478035,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43204301,OMOP478036,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43171346,OMOP478037,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35750288,OMOP2751749,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35754518,OMOP2755979,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35747636,OMOP2749097,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35760130,OMOP2761591,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,41142088,OMOP2340050,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,44068094,OMOP1062725,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40923120,OMOP2121082,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,45008785,69001401,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45182179,781317986,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45314268,66288510001,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44843529,10019069304,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44954170,60238002009,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44939124,65862018106,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,46331632,25021012969,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45114254,781317946,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44929114,10402000606,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45056379,60238002001,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45077199,69001402,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,42841092,52565010901,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45184178,10019069311,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45248351,173038231,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45272954,44567023706,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45288537,25021012999,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,40962013,OMOP2159975,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41024242,OMOP2222204,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41243187,OMOP2441149,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44975424,173041800,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45083614,24987038237,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44839147,173038237,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45274710,51952038201,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,36497620,51952001900,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45120882,51952038200,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,40973078,OMOP2171040,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41285195,OMOP2483157,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40910802,OMOP2108764,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,40848629,OMOP2046591,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,45315605,7508676,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45094198,74508611,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45375107,43858014100,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45213040,7508611,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45307009,43858014101,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45334996,409508611,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45129913,409508651,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44940455,2724101,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45178534,2900416,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,44937422,60238508604,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45025408,2724116,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45056381,60238508603,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45234339,24987382,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45333653,1730382,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,42835439,525650109,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,36494112,519520019,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45812751,249870382,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,42810776,56f97a4e-75c2-4ec8-bb98-18106277f757,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,45114253,7813179,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,46325452,5248955e-1665-4c30-bf54-01eb19b5c11a,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,21044132,OMOP388853,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
,19081030,315601,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,45777816,01ec5226-ccca-4ac0-86c6-5d4b9b57d73a,Ceftazidime,Prescription Drug,Classification,0,0,Drug,SPL
,40954387,OMOP2152349,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,19046422,567267,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,42549363,MTHU002449,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42560529,4001414,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42856252,N0000149668,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4276753,4010074#4276753,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,21142262,OMOP388854,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,45112756,338204141,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,19074938,309082,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,45266414,338204148,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,21044133,OMOP388855,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35762381,OMOP2763842,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,21171761,OMOP388856,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,41129555,OMOP2327517,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,41285194,OMOP2483156,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,19032389,206430,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,40223430,998258,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,21122494,OMOP388857,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,21044134,OMOP388858,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,21063753,OMOP388859,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,44975425,1730435,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,45009475,1730434,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,44986188,551541125,Ceftazidime,9-digit NDC,Non-Standard,0,0,Drug,NDC
,42856253,N0000158018,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,42549361,MTHU002450,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,4320102,4010074,Ceftazidime,VA Product,Non-Standard,0,0,Drug,VA Product
,40223431,998257,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,1776784,393482,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm
,1776721,249926,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm
,40025046,349694,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,40025047,346528,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,36887303,OMOP996340,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43838970,OMOP672052,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,36881126,OMOP996510,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,43820949,OMOP672054,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43712857,OMOP672055,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,40025048,332411,Ceftazidime,Clinical Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21053894,OMOP388785,Ceftazidime,Clinical Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43149199,OMOP477969,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43149200,OMOP477970,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43171338,OMOP477971,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,43138261,OMOP477972,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107487,566014,Ceftazidime,Branded Drug Comp,Non-Standard,0,0,Drug,RxNorm
,21112870,OMOP388786,Ceftazidime,Branded Drug Comp,Standard,0,0,Drug,RxNorm Extension
,40107486,562188,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,RxNorm
,36408169,OMOP3100211,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,36408943,OMOP3100985,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,40025049,201805,Ceftazidime,Branded Drug,Non-Standard,0,0,Drug,RxNorm
,36406068,OMOP3098110,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,36408348,OMOP3100390,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,36407849,OMOP3099891,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,36406293,OMOP3098335,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21063747,OMOP388787,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,21053895,OMOP388788,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35412894,OMOP1146479,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35412106,OMOP1145691,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,35410737,OMOP1144322,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35407644,OMOP1141229,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35407832,OMOP1141417,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35409213,OMOP1142798,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35411514,OMOP1145099,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35409212,OMOP1142797,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35409507,OMOP1143092,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35412636,OMOP1146221,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,35409963,OMOP1143548,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,35412318,OMOP1145903,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,35408678,OMOP1142263,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21063748,OMOP388789,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,21112871,OMOP388792,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,21112872,OMOP388793,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,21093134,OMOP388790,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,37891842,97620998,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,44839150,173041400,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,45350709,173041600,Ceftazidime,11-digit NDC,Non-Standard,0,0,Drug,NDC
,43060545,1003157,Ceftazidime,Clinical Drug,Non-Standard,0,0,Drug,Multilex
,37887951,96842998,Ceftazidime,Gemscript THIN,Non-Standard,0,0,Drug,Gemscript
,4208443,323852008,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,37803429,60584020,Ceftazidime,Gemscript,Non-Standard,0,0,Drug,Gemscript
,46098741,4372911000001100,Ceftazidime,Pharma/Biol Product,Non-Standard,0,0,Drug,SNOMED
,36886878,OMOP1007397,Ceftazidime,Clinical Drug,Standard,0,0,Drug,RxNorm Extension
,36890834,OMOP1005327,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,43138263,OMOP477975,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,43138262,OMOP477973,Ceftazidime,Clinical Drug Box,Standard,0,0,Drug,RxNorm Extension
,43204295,OMOP477976,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43182327,OMOP477977,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43160431,OMOP477978,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43171339,OMOP477979,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43138264,OMOP477980,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43193284,OMOP477981,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43149201,OMOP477982,Ceftazidime,Branded Drug,Standard,0,0,Drug,RxNorm Extension
,43171340,OMOP477983,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43149203,OMOP477986,Ceftazidime,Branded Drug Box,Standard,0,0,Drug,RxNorm Extension
,43215158,OMOP477987,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
,43149202,OMOP477984,Ceftazidime,Marketed Product,Standard,0,0,Drug,RxNorm Extension
